time,Drug,EGF_ligand,EGFR_total,EGFR_dimer,pEGFR,GRB2_SOS,RAS_GTP,pERK,pAKT,Phenotype,CBL_active,EGFR_ubiquitinated
33.3,0.01838904816625721,1.0,0.4506031141113171,0.740897930011892,1.4372566470510846,1.7267389792990697,1.6448549548428302,1.2326386322939862,1.1642183870235574,0.7341683474200038,1.0971765156113338,1.2757725663250001
33.6,0.017738816819985036,1.0,0.4510319461162543,0.7396233905131947,1.4335913048108464,1.726269781529357,1.644951245221619,1.2321959252503472,1.163847059710837,0.7345404638678754,1.0974490622212782,1.270452312079981
33.9,0.01711157746328473,1.0,0.45157108050629857,0.7385524873818683,1.4301436601739026,1.7257568661311173,1.645024007299935,1.2317322132805921,1.1634512526567622,0.7349028296678116,1.097654057689103,1.265000484185464
34.199999999999996,0.016506517106152793,1.0,0.4522144983331775,0.7376884445963654,1.4269402504757729,1.7252115116570765,1.6450755741879663,1.231255453049091,1.163038446088227,0.7352555971499007,1.0977996099164935,1.2594640626762617
34.5,0.01592285150567365,1.0,0.4529559869112804,0.7370330165206245,1.4240042912823734,1.7246444316557024,1.6451082020104728,1.2307731634535033,1.1626157293700177,0.7355989412867802,1.0978935546762447,1.2538873860230402
34.8,0.015359824149531099,1.0,0.45378918105869304,0.7365865800881009,1.4213557686452505,1.7240657535975512,1.6451240682442498,1.2302924107312845,1.1621897871150635,0.7359330577709222,1.0979434356729438,1.2483120695413723
35.1,0.014816705275462356,1.0,0.4547076013249394,0.736348226909622,1.4190115440961533,1.723484999644414,1.645125269858128,1.2298197951316812,1.1617668865802395,0.7362581610852035,1.0979564858941455,1.2427769493425926
35.4,0.014292790925384137,1.0,0.4557046894388542,0.7363158547569553,1.4169854703369267,1.7229110696616443,1.6451138213005831,1.2293614394651888,1.1613528666301578,0.736574482570134,1.0979396104373171,1.2373180497214569
35.699999999999996,0.01378740203296434,1.0,0.4567738411992158,0.7364862579668888,1.4152885157466089,1.7223522268401807,1.6450916523865708,1.2289229798093637,1.160953128525422,0.7368822684925009,1.0978993709886349,1.2319685718759357
36.0,0.013299883543457073,1.0,0.4579084370167281,0.7368552163918679,1.4139288959934933,1.7218160862520557,1.6450606061399766,1.2285095586105022,1.1605726287599212,0.7371817781213977,1.0978419721154524,1.2267589018838372
36.3,0.012829603564660041,1.0,0.45910187029961164,0.7374175825932985,1.4129122112024952,1.7213096066130635,1.6450224366511508,1.2281258203762344,1.1602158741348843,0.7374732818186616,1.0977732495155237,1.2217166359147498
36.6,0.012375952547893731,1.0,0.46034757385728114,0.7381673670332629,1.4122415872847554,1.720839085470256,1.644978807010324,1.2277759101058439,1.159886919216736,0.7377570591515842,1.0976986603435037,1.2168666207296859
36.9,0.011938342497941092,1.0,0.46163904447802734,0.7390978210704284,1.4119178201850802,1.7204101579717408,1.644931287377399,1.2274634745544686,1.1595893662824723,0.7380333970364055,1.0976232757096243,1.2122310076106788
37.199999999999996,0.011516206210923344,1.0,0.46296986581787486,0.7402015176073131,1.4119395219420572,1.7200277993136008,1.644881353246703,1.2271916663756945,1.1593263678115093,0.7383025879215197,1.0975517754175492,1.2078293179646002
37.5,0.011108996539124396,1.0,0.4643337297193167,0.7414704292697939,1.4123032675846214,1.7196963308953315,1.644830383961943,1.2269631511357681,1.1591006315379917,0.7385649280195219,1.0974884449790818,1.2036785189561856
37.8,0.010716185681810849,1.0,0.4657244560608144,0.7428960040267686,1.4130037420069241,1.7194194301527155,1.6447796615319286,1.2267801171430477,1.1589144280335215,0.738820715597204,1.097437174913444,1.199793107641512
